"","GEOID","NAME","B00001_001E","geometry"
"1","350010007133","Block Group 3, Census Tract 7.13, Bernalillo County, New Mexico",28,list(c(-106.515335, -106.514207, -106.511188, -106.510258, -106.510164, -106.510731, -106.515331, -106.515321, -106.515329, -106.515335, 35.062871, 35.06287, 35.063999, 35.064001, 35.0613, 35.058124, 35.056349, 35.058952, 35.061187, 35.062871))
"2","350010024025","Block Group 5, Census Tract 24.02, Bernalillo County, New Mexico",79,list(c(-106.709847, -106.705729, -106.706454, -106.705981, -106.697675, -106.698693, -106.700953, -106.701598, -106.708958, -106.707595, -106.708936, -106.709847, 35.076878, 35.077816, 35.076258, 35.074648, 35.076486, 35.074055, 35.067925, 35.068034, 35.069341, 35.069867, 35.073999, 35.076878))
"3","350010007113","Block Group 3, Census Tract 7.11, Bernalillo County, New Mexico",98,list(c(-106.495877, -106.496208, -106.486012, -106.486029, -106.486293, -106.484704, -106.48474, -106.486682, -106.493705, -106.496706, -106.495877, 35.071937, 35.073592, 35.075119, 35.073703, 35.071187, 35.070152, 35.068521, 35.065638, 35.068377, 35.069538, 35.071937))
"4","350010001292","Block Group 2, Census Tract 1.29, Bernalillo County, New Mexico",88,list(c(-106.51528, -106.506336, -106.50625, -106.506196, -106.515011, -106.51513, -106.515137, -106.51528, 35.093581, 35.093748, 35.09017, 35.086516, 35.086776, 35.090084, 35.090407, 35.093581))
"5","350010001214","Block Group 4, Census Tract 1.21, Bernalillo County, New Mexico",61,list(c(-106.550911, -106.542079, -106.542069, -106.542007, -106.550896, -106.550866, -106.550911, 35.11645, 35.1163, 35.113174, 35.109174, 35.109234, 35.112535, 35.11645))
"6","350010004024","Block Group 4, Census Tract 4.02, Bernalillo County, New Mexico",101,list(c(-106.604363, -106.603363, -106.59969, -106.599753, -106.598475, -106.597171, -106.595213, -106.595316, -106.599041, -106.604248, -106.604363, 35.094798, 35.094839, 35.094807, 35.091042, 35.091867, 35.09125, 35.091088, 35.087424, 35.087474, 35.087492, 35.094798))
"7","350010011022","Block Group 2, Census Tract 11.02, Bernalillo County, New Mexico",59,list(c(-106.613357, -106.610836, -106.610846, -106.609222, -106.604499, -106.604493, -106.604279, -106.608673, -106.60874, -106.610464, -106.611632, -106.613293, -106.613355, -106.613141, -106.613366, -106.613357, 35.071263, 35.071271, 35.070078, 35.068572, 35.068223, 35.066178, 35.065608, 35.065591, 35.058435, 35.058466, 35.058485, 35.058439, 35.059257, 35.061491, 35.068935, 35.071263))
"8","350010001242","Block Group 2, Census Tract 1.24, Bernalillo County, New Mexico",46,list(c(-106.568761, -106.559792, -106.559584, -106.559553, -106.568716, -106.568761, 35.101869, 35.101932, 35.095223, 35.093897, 35.097651, 35.101869))
"9","350010037123","Block Group 3, Census Tract 37.12, Bernalillo County, New Mexico",82,list(c(-106.559987, -106.551081, -106.55116, -106.551368, -106.555277, -106.559901, -106.55997, -106.560297, -106.559987, 35.167006, 35.166977, 35.163441, 35.162894, 35.159469, 35.159456, 35.166193, 35.166308, 35.167006))
"10","350010037302","Block Group 2, Census Tract 37.30, Bernalillo County, New Mexico",123,list(c(-106.542252, -106.54225, -106.540273, -106.537052, -106.533425, -106.533435, -106.533726, -106.54225, -106.542252, 35.164995, 35.166411, 35.166318, 35.165026, 35.165508, 35.159747, 35.159477, 35.15955, 35.164995))
"11","350010006014","Block Group 4, Census Tract 6.01, Bernalillo County, New Mexico",55,list(c(-106.577573, -106.568716, -106.56873, -106.575198, -106.577479, -106.577573, 35.101215, 35.097651, 35.094539, 35.094678, 35.094729, 35.101215))
"12","350010007112","Block Group 2, Census Tract 7.11, Bernalillo County, New Mexico",104,list(c(-106.497065, -106.485001, -106.484849, -106.484935, -106.486029, -106.486012, -106.496208, -106.496976, -106.497065, 35.079117, 35.079198, 35.075981, 35.073918, 35.073703, 35.075119, 35.073592, 35.075244, 35.079117))
"13","350010047522","Block Group 2, Census Tract 47.52, Bernalillo County, New Mexico",73,list(c(-106.687321, -106.684923, -106.684779, -106.684753, -106.684656, -106.684539, -106.684404, -106.684174, -106.684091, -106.683419, -106.679696, -106.673619, -106.674541, -106.674698, -106.679625, -106.681359, -106.686033, -106.687747, -106.687321, 35.182325, 35.18725, 35.188607, 35.188851, 35.189077, 35.189267, 35.189449, 35.189671, 35.189751, 35.189056, 35.186912, 35.183789, 35.182491, 35.181283, 35.181466, 35.181277, 35.179949, 35.179882, 35.182325))
"14","350010023004","Block Group 4, Census Tract 23, Bernalillo County, New Mexico",147,list(c(-106.697675, -106.696875, -106.697966, -106.684712, -106.683675, -106.683689, -106.683785, -106.680168, -106.679059, -106.678094, -106.677801, -106.677143, -106.678903, -106.682621, -106.683163, -106.685478, -106.686913, -106.687314, -106.688558, -106.690731, -106.694663, -106.695961, -106.694826, -106.695302, -106.698693, -106.697675, 35.076486, 35.079273, 35.082788, 35.085836, 35.08427, 35.084036, 35.082536, 35.08157, 35.081261, 35.08123, 35.080841, 35.078237, 35.078245, 35.078612, 35.07872, 
35.079151, 35.077607, 35.077154, 35.076839, 35.075784, 35.070886, 35.071131, 35.07261, 35.074817, 35.074055, 35.076486))
"15","350010001273","Block Group 3, Census Tract 1.27, Bernalillo County, New Mexico",83,list(c(-106.532938, -106.524286, -106.524351, -106.524616, -106.531084, -106.53105, -106.532712, -106.532809, -106.532938, 35.101713, 35.10159, 35.097357, 35.09547, 35.095396, 35.09465, 35.094526, 35.098142, 35.101713))
"16","350010045023","Block Group 3, Census Tract 45.02, Bernalillo County, New Mexico",103,list(c(-106.688888, -106.688381, -106.683135, -106.677673, -106.676542, -106.67761, -106.677542, -106.678115, -106.678257, -106.678743, -106.679492, -106.679494, -106.684507, -106.688359, -106.68701, -106.689373, -106.688888, 35.048803, 35.051775, 35.053286, 35.053526, 35.053612, 35.053227, 35.05259, 35.050107, 35.04863, 35.046549, 35.0429, 35.041294, 35.042726, 35.043601, 35.046848, 35.047177, 35.048803))
